Committee on Aviation,9/26/12 0:00,"Balcer, James",1,4,
Committee on Aviation,9/26/12 0:00,"Brookins, Jr., Howard",1,4,
Committee on Aviation,9/26/12 0:00,"Burke, Edward M.",1,4,
Committee on Aviation,9/26/12 0:00,"Cochran, Willie",1,4,
Committee on Aviation,9/26/12 0:00,"Cullerton, Timothy M.",1,4,
Committee on Aviation,9/26/12 0:00,"Dowell, Pat",1,4,
Committee on Aviation,9/26/12 0:00,"Fioretti, Bob",1,4,
Committee on Aviation,9/26/12 0:00,"Maldonado, Roberto",1,4,
Committee on Aviation,9/26/12 0:00,"Mitts, Emma",1,4,
Committee on Aviation,9/26/12 0:00,"O'Connor, Mary",1,4,
Committee on Aviation,9/26/12 0:00,"O'Connor, Patrick",1,4,
Committee on Aviation,9/26/12 0:00,"Quinn, Marty",1,4,
Committee on Aviation,9/26/12 0:00,"Reboyras, Ariel",1,4,
Committee on Aviation,9/26/12 0:00,"Solis, Daniel",1,4,
Committee on Aviation,9/26/12 0:00,"Suarez, Regner Ray",1,4,
Committee on Aviation,9/26/12 0:00,"Thompson, JoAnn",1,4,
Committee on Aviation,9/26/12 0:00,"Zalewski, Michael R.",1,4,
Committee on Aviation,11/20/12 0:00,"Burke, Edward M.",0,4,
Committee on Aviation,11/20/12 0:00,"Cochran, Willie",0,4,
Committee on Aviation,11/20/12 0:00,"Maldonado, Roberto",0,4,
Committee on Aviation,11/20/12 0:00,"Mitts, Emma",0,4,
Committee on Aviation,11/20/12 0:00,"O'Connor, Patrick",0,4,
Committee on Aviation,11/20/12 0:00,"Quinn, Marty",0,4,
Committee on Aviation,11/20/12 0:00,"Solis, Daniel",0,4,
Committee on Aviation,11/20/12 0:00,"Suarez, Regner Ray",0,4,
Committee on Aviation,11/20/12 0:00,"Arena, John",1,4,
Committee on Aviation,11/20/12 0:00,"Balcer, James",1,4,
Committee on Aviation,11/20/12 0:00,"Brookins, Jr., Howard",1,4,
Committee on Aviation,11/20/12 0:00,"Cullerton, Timothy M.",1,4,
Committee on Aviation,11/20/12 0:00,"Dowell, Pat",1,4,
Committee on Aviation,11/20/12 0:00,"Fioretti, Bob",1,4,
Committee on Aviation,11/20/12 0:00,"O'Connor, Mary",1,4,
Committee on Aviation,11/20/12 0:00,"Reboyras, Ariel",1,4,
Committee on Aviation,11/20/12 0:00,"Zalewski, Michael R.",1,4,
Committee on Aviation,2/6/13 0:00,"Balcer, James",1,5,
Committee on Aviation,2/6/13 0:00,"Brookins, Jr., Howard",1,5,
Committee on Aviation,2/6/13 0:00,"Burke, Edward M.",1,5,
Committee on Aviation,2/6/13 0:00,"Cochran, Willie",1,5,
Committee on Aviation,2/6/13 0:00,"Cullerton, Timothy M.",1,5,
Committee on Aviation,2/6/13 0:00,"Dowell, Pat",1,5,
Committee on Aviation,2/6/13 0:00,"Fioretti, Bob",1,5,
Committee on Aviation,2/6/13 0:00,"Maldonado, Roberto",1,5,
Committee on Aviation,2/6/13 0:00,"Mitts, Emma",1,5,
Committee on Aviation,2/6/13 0:00,"O'Connor, Mary",1,5,
Committee on Aviation,2/6/13 0:00,"O'Connor, Patrick",1,5,
Committee on Aviation,2/6/13 0:00,"Quinn, Marty",1,5,
Committee on Aviation,2/6/13 0:00,"Reboyras, Ariel",1,5,
Committee on Aviation,2/6/13 0:00,"Solis, Daniel",1,5,
Committee on Aviation,2/6/13 0:00,"Suarez, Regner Ray",1,5,
Committee on Aviation,2/6/13 0:00,"Thompson, JoAnn",1,5,
Committee on Aviation,2/6/13 0:00,"Zalewski, Michael R.",1,5,
Committee on Aviation,4/2/13 0:00,"Balcer, James",0,5,
Committee on Aviation,4/2/13 0:00,"Brookins, Jr., Howard",0,5,
Committee on Aviation,4/2/13 0:00,"Burke, Edward M.",0,5,
Committee on Aviation,4/2/13 0:00,"Cochran, Willie",0,5,
Committee on Aviation,4/2/13 0:00,"O'Connor, Patrick",0,5,
Committee on Aviation,4/2/13 0:00,"Solis, Daniel",0,5,
Committee on Aviation,4/2/13 0:00,"Suarez, Regner Ray",0,5,
Committee on Aviation,4/2/13 0:00,"Arena, John",1,5,
Committee on Aviation,4/2/13 0:00,"Cullerton, Timothy M.",1,5,
Committee on Aviation,4/2/13 0:00,"Dowell, Pat",1,5,
Committee on Aviation,4/2/13 0:00,"Fioretti, Bob",1,5,
Committee on Aviation,4/2/13 0:00,"Maldonado, Roberto",1,5,
Committee on Aviation,4/2/13 0:00,"Mitts, Emma",1,5,
Committee on Aviation,4/2/13 0:00,"O'Connor, Mary",1,5,
Committee on Aviation,4/2/13 0:00,"Quinn, Marty",1,5,
Committee on Aviation,4/2/13 0:00,"Reboyras, Ariel",1,5,
Committee on Aviation,4/2/13 0:00,"Zalewski, Michael R.",1,5,
Committee on Aviation,5/1/13 0:00,"Brookins, Jr., Howard",0,5,
Committee on Aviation,5/1/13 0:00,"Burke, Edward M.",0,5,
Committee on Aviation,5/1/13 0:00,"Cochran, Willie",0,5,
Committee on Aviation,5/1/13 0:00,"Dowell, Pat",0,5,
Committee on Aviation,5/1/13 0:00,"Maldonado, Roberto",0,5,
Committee on Aviation,5/1/13 0:00,"Solis, Daniel",0,5,
Committee on Aviation,5/1/13 0:00,"Arena, John",1,5,
Committee on Aviation,5/1/13 0:00,"Balcer, James",1,5,
Committee on Aviation,5/1/13 0:00,"Cullerton, Timothy M.",1,5,
Committee on Aviation,5/1/13 0:00,"Fioretti, Bob",1,5,
Committee on Aviation,5/1/13 0:00,"Mitts, Emma",1,5,
Committee on Aviation,5/1/13 0:00,"O'Connor, Mary",1,5,
Committee on Aviation,5/1/13 0:00,"O'Connor, Patrick",1,5,
Committee on Aviation,5/1/13 0:00,"Quinn, Marty",1,5,
Committee on Aviation,5/1/13 0:00,"Reboyras, Ariel",1,5,
Committee on Aviation,5/1/13 0:00,"Thompson, JoAnn",1,5,
Committee on Aviation,5/1/13 0:00,"Zalewski, Michael R.",1,5,
Committee on Aviation,6/24/13 0:00,"Balcer, James",0,5,
Committee on Aviation,6/24/13 0:00,"Brookins, Jr., Howard",0,5,
Committee on Aviation,6/24/13 0:00,"Dowell, Pat",0,5,
Committee on Aviation,6/24/13 0:00,"Maldonado, Roberto",0,5,
Committee on Aviation,6/24/13 0:00,"Mitts, Emma",0,5,
Committee on Aviation,6/24/13 0:00,"O'Connor, Patrick",0,5,
Committee on Aviation,6/24/13 0:00,"Solis, Daniel",0,5,
Committee on Aviation,6/24/13 0:00,"Arena, John",1,5,
Committee on Aviation,6/24/13 0:00,"Burke, Edward M.",1,5,
Committee on Aviation,6/24/13 0:00,"Cochran, Willie",1,5,
Committee on Aviation,6/24/13 0:00,"Cullerton, Timothy M.",1,5,
Committee on Aviation,6/24/13 0:00,"Fioretti, Bob",1,5,
Committee on Aviation,6/24/13 0:00,"O'Connor, Mary",1,5,
Committee on Aviation,6/24/13 0:00,"Quinn, Marty",1,5,
Committee on Aviation,6/24/13 0:00,"Reboyras, Ariel",1,5,
Committee on Aviation,6/24/13 0:00,"Thompson, JoAnn",1,5,
Committee on Aviation,6/24/13 0:00,"Zalewski, Michael R.",1,5,
Committee on Aviation,11/8/13 0:00,"Balcer, James",0,6,
Committee on Aviation,11/8/13 0:00,"Brookins, Jr., Howard",0,6,
Committee on Aviation,11/8/13 0:00,"Burke, Edward M.",0,6,
Committee on Aviation,11/8/13 0:00,"Cochran, Willie",0,6,
Committee on Aviation,11/8/13 0:00,"Mitts, Emma",0,6,
Committee on Aviation,11/8/13 0:00,"O'Connor, Patrick",0,6,
Committee on Aviation,11/8/13 0:00,"Arena, John",1,6,
Committee on Aviation,11/8/13 0:00,"Cullerton, Timothy M.",1,6,
Committee on Aviation,11/8/13 0:00,"Dowell, Pat",1,6,
Committee on Aviation,11/8/13 0:00,"Fioretti, Bob",1,6,
Committee on Aviation,11/8/13 0:00,"Maldonado, Roberto",1,6,
Committee on Aviation,11/8/13 0:00,"O'Connor, Mary",1,6,
Committee on Aviation,11/8/13 0:00,"Quinn, Marty",1,6,
Committee on Aviation,11/8/13 0:00,"Reboyras, Ariel",1,6,
Committee on Aviation,11/8/13 0:00,"Suarez, Regner Ray",1,6,
Committee on Aviation,11/8/13 0:00,"Thompson, JoAnn",1,6,
Committee on Aviation,11/8/13 0:00,"Zalewski, Michael R.",1,6,
Committee on Aviation,11/22/13 0:00,"Balcer, James",0,6,
Committee on Aviation,11/22/13 0:00,"Brookins, Jr., Howard",0,6,
Committee on Aviation,11/22/13 0:00,"Burke, Edward M.",0,6,
Committee on Aviation,11/22/13 0:00,"Cochran, Willie",0,6,
Committee on Aviation,11/22/13 0:00,"Maldonado, Roberto",0,6,
Committee on Aviation,11/22/13 0:00,"O'Connor, Patrick",0,6,
Committee on Aviation,11/22/13 0:00,"Quinn, Marty",0,6,
Committee on Aviation,11/22/13 0:00,"Solis, Daniel",0,6,
Committee on Aviation,11/22/13 0:00,"Arena, John",1,6,
Committee on Aviation,11/22/13 0:00,"Cullerton, Timothy M.",1,6,
Committee on Aviation,11/22/13 0:00,"Dowell, Pat",1,6,
Committee on Aviation,11/22/13 0:00,"Fioretti, Bob",1,6,
Committee on Aviation,11/22/13 0:00,"Mitts, Emma",1,6,
Committee on Aviation,11/22/13 0:00,"O'Connor, Mary",1,6,
Committee on Aviation,11/22/13 0:00,"Reboyras, Ariel",1,6,
Committee on Aviation,11/22/13 0:00,"Suarez, Regner Ray",1,6,
Committee on Aviation,11/22/13 0:00,"Zalewski, Michael R.",1,6,
Committee on Aviation,9/3/14 0:00,"Brookins, Jr., Howard",0,8,
Committee on Aviation,9/3/14 0:00,"Maldonado, Roberto",0,8,
Committee on Aviation,9/3/14 0:00,"Mitts, Emma",0,8,
Committee on Aviation,9/3/14 0:00,"Arena, John",1,8,
Committee on Aviation,9/3/14 0:00,"Balcer, James",1,8,
Committee on Aviation,9/3/14 0:00,"Burke, Edward M.",1,8,
Committee on Aviation,9/3/14 0:00,"Cochran, Willie",1,8,
Committee on Aviation,9/3/14 0:00,"Cullerton, Timothy M.",1,8,
Committee on Aviation,9/3/14 0:00,"Dowell, Pat",1,8,
Committee on Aviation,9/3/14 0:00,"Fioretti, Bob",1,8,
Committee on Aviation,9/3/14 0:00,"O'Connor, Mary",1,8,
Committee on Aviation,9/3/14 0:00,"O'Connor, Patrick",1,8,
Committee on Aviation,9/3/14 0:00,"Quinn, Marty",1,8,
Committee on Aviation,9/3/14 0:00,"Reboyras, Ariel",1,8,
Committee on Aviation,9/3/14 0:00,"Suarez, Regner Ray",1,8,
Committee on Aviation,9/3/14 0:00,"Thompson, JoAnn",1,8,
Committee on Aviation,9/3/14 0:00,"Zalewski, Michael R.",1,8,
Committee on Aviation,12/8/14 0:00,"Burke, Edward M.",0,8,
Committee on Aviation,12/8/14 0:00,"Cochran, Willie",0,8,
Committee on Aviation,12/8/14 0:00,"Cullerton, Timothy M.",0,8,
Committee on Aviation,12/8/14 0:00,"Maldonado, Roberto",0,8,
Committee on Aviation,12/8/14 0:00,"O'Connor, Patrick",0,8,
Committee on Aviation,12/8/14 0:00,"Solis, Daniel",0,8,
Committee on Aviation,12/8/14 0:00,"Suarez, Regner Ray",0,8,
Committee on Aviation,12/8/14 0:00,"Arena, John",1,8,
Committee on Aviation,12/8/14 0:00,"Balcer, James",1,8,
Committee on Aviation,12/8/14 0:00,"Brookins, Jr., Howard",1,8,
Committee on Aviation,12/8/14 0:00,"Dowell, Pat",1,8,
Committee on Aviation,12/8/14 0:00,"Fioretti, Bob",1,8,
Committee on Aviation,12/8/14 0:00,"Mitts, Emma",1,8,
Committee on Aviation,12/8/14 0:00,"O'Connor, Mary",1,8,
Committee on Aviation,12/8/14 0:00,"Quinn, Marty",1,8,
Committee on Aviation,12/8/14 0:00,"Reboyras, Ariel",1,8,
Committee on Aviation,12/8/14 0:00,"Zalewski, Michael R.",1,8,
Committee on Aviation,1/20/15 0:00,"Balcer, James",0,9,
Committee on Aviation,1/20/15 0:00,"Brookins, Jr., Howard",0,9,
Committee on Aviation,1/20/15 0:00,"Burke, Edward M.",0,9,
Committee on Aviation,1/20/15 0:00,"Mitts, Emma",0,9,
Committee on Aviation,1/20/15 0:00,"O'Connor, Patrick",0,9,
Committee on Aviation,1/20/15 0:00,"Quinn, Marty",0,9,
Committee on Aviation,1/20/15 0:00,"Solis, Daniel",0,9,
Committee on Aviation,1/20/15 0:00,"Suarez, Regner Ray",0,9,
Committee on Aviation,1/20/15 0:00,"Arena, John",1,9,
Committee on Aviation,1/20/15 0:00,"Cochran, Willie",1,9,
Committee on Aviation,1/20/15 0:00,"Cullerton, Timothy M.",1,9,
Committee on Aviation,1/20/15 0:00,"Dowell, Pat",1,9,
Committee on Aviation,1/20/15 0:00,"Fioretti, Bob",1,9,
Committee on Aviation,1/20/15 0:00,"Maldonado, Roberto",1,9,
Committee on Aviation,1/20/15 0:00,"O'Connor, Mary",1,9,
Committee on Aviation,1/20/15 0:00,"Reboyras, Ariel",1,9,
Committee on Aviation,1/20/15 0:00,"Zalewski, Michael R.",1,9,
Committee on Aviation,6/16/15 0:00,"Brookins, Jr., Howard",0,9,
Committee on Aviation,6/16/15 0:00,"Burke, Edward M.",0,9,
Committee on Aviation,6/16/15 0:00,"Cardenas, George A.",0,9,
Committee on Aviation,6/16/15 0:00,"Maldonado, Roberto",0,9,
Committee on Aviation,6/16/15 0:00,"Quinn, Marty",0,9,
Committee on Aviation,6/16/15 0:00,"Arena, John",1,9,
Committee on Aviation,6/16/15 0:00,"Cochran, Willie",1,9,
Committee on Aviation,6/16/15 0:00,"Curtis, Derrick G.",1,9,
Committee on Aviation,6/16/15 0:00,"Dowell, Pat",1,9,
Committee on Aviation,6/16/15 0:00,"Lopez, Raymond A.",1,9,
Committee on Aviation,6/16/15 0:00,"Mitts, Emma",1,9,
Committee on Aviation,6/16/15 0:00,"Napolitano, Anthony V.",1,9,
Committee on Aviation,6/16/15 0:00,"O'Connor, Patrick",1,9,
Committee on Aviation,6/16/15 0:00,"Pawar, Ameya",1,9,
Committee on Aviation,6/16/15 0:00,"Reboyras, Ariel",1,9,
Committee on Aviation,6/16/15 0:00,"Villegas, Gilbert",1,9,
Committee on Aviation,6/16/15 0:00,"Zalewski, Michael R.",1,9,
Committee on Aviation,11/12/15 0:00,"Brookins, Jr., Howard",0,10,
Committee on Aviation,11/12/15 0:00,"Cardenas, George A.",0,10,
Committee on Aviation,11/12/15 0:00,"Curtis, Derrick G.",0,10,
Committee on Aviation,11/12/15 0:00,"Maldonado, Roberto",0,10,
Committee on Aviation,11/12/15 0:00,"O'Connor, Patrick",0,10,
Committee on Aviation,11/12/15 0:00,"Arena, John",1,10,
Committee on Aviation,11/12/15 0:00,"Burke, Edward M.",1,10,
Committee on Aviation,11/12/15 0:00,"Cochran, Willie",1,10,
Committee on Aviation,11/12/15 0:00,"Dowell, Pat",1,10,
Committee on Aviation,11/12/15 0:00,"Lopez, Raymond A.",1,10,
Committee on Aviation,11/12/15 0:00,"Mitts, Emma",1,10,
Committee on Aviation,11/12/15 0:00,"Napolitano, Anthony V.",1,10,
Committee on Aviation,11/12/15 0:00,"Quinn, Marty",1,10,
Committee on Aviation,11/12/15 0:00,"Reboyras, Ariel",1,10,
Committee on Aviation,11/12/15 0:00,"Solis, Daniel",1,10,
Committee on Aviation,11/12/15 0:00,"Villegas, Gilbert",1,10,
Committee on Aviation,11/12/15 0:00,"Zalewski, Michael R.",1,10,
Committee on Aviation,3/10/16 0:00,"Brookins, Jr., Howard",0,11,
Committee on Aviation,3/10/16 0:00,"Burke, Edward M.",0,11,
Committee on Aviation,3/10/16 0:00,"Maldonado, Roberto",0,11,
Committee on Aviation,3/10/16 0:00,"Arena, John",1,11,
Committee on Aviation,3/10/16 0:00,"Cardenas, George A.",1,11,
Committee on Aviation,3/10/16 0:00,"Cochran, Willie",1,11,
Committee on Aviation,3/10/16 0:00,"Curtis, Derrick G.",1,11,
Committee on Aviation,3/10/16 0:00,"Dowell, Pat",1,11,
Committee on Aviation,3/10/16 0:00,"Lopez, Raymond A.",1,11,
Committee on Aviation,3/10/16 0:00,"Mitts, Emma",1,11,
Committee on Aviation,3/10/16 0:00,"Napolitano, Anthony V.",1,11,
Committee on Aviation,3/10/16 0:00,"O'Connor, Patrick",1,11,
Committee on Aviation,3/10/16 0:00,"Quinn, Marty",1,11,
Committee on Aviation,3/10/16 0:00,"Reboyras, Ariel",1,11,
Committee on Aviation,3/10/16 0:00,"Solis, Daniel",1,11,
Committee on Aviation,3/10/16 0:00,"Villegas, Gilbert",1,11,
Committee on Aviation,3/10/16 0:00,"Zalewski, Michael R.",1,11,
Committee on Aviation,4/6/16 0:00,"Arena, John",0,11,
Committee on Aviation,4/6/16 0:00,"Brookins, Jr., Howard",0,11,
Committee on Aviation,4/6/16 0:00,"Burke, Edward M.",0,11,
Committee on Aviation,4/6/16 0:00,"Cardenas, George A.",0,11,
Committee on Aviation,4/6/16 0:00,"Maldonado, Roberto",0,11,
Committee on Aviation,4/6/16 0:00,"Cochran, Willie",1,11,
Committee on Aviation,4/6/16 0:00,"Curtis, Derrick G.",1,11,
Committee on Aviation,4/6/16 0:00,"Dowell, Pat",1,11,
Committee on Aviation,4/6/16 0:00,"Lopez, Raymond A.",1,11,
Committee on Aviation,4/6/16 0:00,"Mitts, Emma",1,11,
Committee on Aviation,4/6/16 0:00,"Napolitano, Anthony V.",1,11,
Committee on Aviation,4/6/16 0:00,"Pawar, Ameya",1,11,
Committee on Aviation,4/6/16 0:00,"Quinn, Marty",1,11,
Committee on Aviation,4/6/16 0:00,"Reboyras, Ariel",1,11,
Committee on Aviation,4/6/16 0:00,"Solis, Daniel",1,11,
Committee on Aviation,4/6/16 0:00,"Villegas, Gilbert",1,11,
Committee on Aviation,4/6/16 0:00,"Zalewski, Michael R.",1,11,
Committee on Aviation,6/15/16 0:00,"Austin, Carrie M.",0,11,
Committee on Aviation,6/15/16 0:00,"Brookins, Jr., Howard",0,11,
Committee on Aviation,6/15/16 0:00,"Burke, Edward M.",0,11,
Committee on Aviation,6/15/16 0:00,"Cardenas, George A.",0,11,
Committee on Aviation,6/15/16 0:00,"Cochran, Willie",0,11,
Committee on Aviation,6/15/16 0:00,"Curtis, Derrick G.",0,11,
Committee on Aviation,6/15/16 0:00,"Maldonado, Roberto",0,11,
Committee on Aviation,6/15/16 0:00,"Mitts, Emma",0,11,
Committee on Aviation,6/15/16 0:00,"O'Connor, Patrick",0,11,
Committee on Aviation,6/15/16 0:00,"Arena, John",1,11,
Committee on Aviation,6/15/16 0:00,"Dowell, Pat",1,11,
Committee on Aviation,6/15/16 0:00,"Lopez, Raymond A.",1,11,
Committee on Aviation,6/15/16 0:00,"Napolitano, Anthony V.",1,11,
Committee on Aviation,6/15/16 0:00,"Quinn, Marty",1,11,
Committee on Aviation,6/15/16 0:00,"Reboyras, Ariel",1,11,
Committee on Aviation,6/15/16 0:00,"Sposato, Nicholas",1,11,
Committee on Aviation,6/15/16 0:00,"Villegas, Gilbert",1,11,
Committee on Aviation,6/15/16 0:00,"Zalewski, Michael R.",1,11,
Committee on Budget and Government Operations,2/8/11 0:00,"Balcer, James",1,1,
Committee on Budget and Government Operations,2/8/11 0:00,"Beale, Anthony",1,1,
Committee on Budget and Government Operations,2/8/11 0:00,"Brookins, Jr., Howard",1,1,
Committee on Budget and Government Operations,2/8/11 0:00,"Burke, Edward M.",1,1,
Committee on Budget and Government Operations,2/8/11 0:00,"Burnett, Jr., Walter",1,1,
Committee on Budget and Government Operations,2/8/11 0:00,"Cardenas, George A.",1,1,
Committee on Budget and Government Operations,2/8/11 0:00,"Cochran, Willie",1,1,
Committee on Budget and Government Operations,2/8/11 0:00,"Daley, Vi",1,1,
Committee on Budget and Government Operations,2/8/11 0:00,"Doherty, Brian",1,1,
Committee on Budget and Government Operations,2/8/11 0:00,"Hairston, Leslie A.",1,1,
Committee on Budget and Government Operations,2/8/11 0:00,"Harris, Michelle A.",1,1,
Committee on Budget and Government Operations,2/8/11 0:00,"Lane, Lona",1,1,
Committee on Budget and Government Operations,2/8/11 0:00,"Laurino, Margaret",1,1,
Committee on Budget and Government Operations,2/8/11 0:00,"Levar, Patrick",1,1,
Committee on Budget and Government Operations,2/8/11 0:00,"Lyle, Freddrenna",1,1,
Committee on Budget and Government Operations,2/8/11 0:00,"Mell, Richard F.",1,1,
Committee on Budget and Government Operations,2/8/11 0:00,"Mitts, Emma",1,1,
Committee on Budget and Government Operations,2/8/11 0:00,"Moore, Joseph",1,1,
Committee on Budget and Government Operations,2/8/11 0:00,"Munoz, Ricardo",1,1,
Committee on Budget and Government Operations,2/8/11 0:00,"O'Connor, Patrick",1,1,
Committee on Budget and Government Operations,2/8/11 0:00,"Olivo, Frank",1,1,
Committee on Budget and Government Operations,2/8/11 0:00,"Pope, John",1,1,
Committee on Budget and Government Operations,2/8/11 0:00,"Reboyras, Ariel",1,1,
Committee on Budget and Government Operations,2/8/11 0:00,"Rugai, Virginia",1,1,
Committee on Budget and Government Operations,2/8/11 0:00,"Schulter, Eugene",1,1,
Committee on Budget and Government Operations,2/8/11 0:00,"Shiller, Helen",1,1,
Committee on Budget and Government Operations,2/8/11 0:00,"Smith, Mary Ann",1,1,
Committee on Budget and Government Operations,2/8/11 0:00,"Solis, Daniel",1,1,
Committee on Budget and Government Operations,2/8/11 0:00,"Stone, Bernard",1,1,
Committee on Budget and Government Operations,2/8/11 0:00,"Suarez, Regner Ray",1,1,
Committee on Budget and Government Operations,2/8/11 0:00,"Thomas, Latasha R.",1,1,
Committee on Budget and Government Operations,2/8/11 0:00,"Thompson, JoAnn",1,1,
Committee on Budget and Government Operations,2/8/11 0:00,"Tunney, Thomas",1,1,
Committee on Budget and Government Operations,2/8/11 0:00,"Zalewski, Michael R.",1,1,
Committee on Budget and Government Operations,3/8/11 0:00,"Balcer, James",1,1,
Committee on Budget and Government Operations,3/8/11 0:00,"Beale, Anthony",1,1,
Committee on Budget and Government Operations,3/8/11 0:00,"Brookins, Jr., Howard",1,1,
Committee on Budget and Government Operations,3/8/11 0:00,"Burke, Edward M.",1,1,
Committee on Budget and Government Operations,3/8/11 0:00,"Burnett, Jr., Walter",1,1,
Committee on Budget and Government Operations,3/8/11 0:00,"Cardenas, George A.",1,1,
Committee on Budget and Government Operations,3/8/11 0:00,"Cochran, Willie",1,1,
Committee on Budget and Government Operations,3/8/11 0:00,"Daley, Vi",1,1,
Committee on Budget and Government Operations,3/8/11 0:00,"Doherty, Brian",1,1,
Committee on Budget and Government Operations,3/8/11 0:00,"Hairston, Leslie A.",1,1,
Committee on Budget and Government Operations,3/8/11 0:00,"Harris, Michelle A.",1,1,
Committee on Budget and Government Operations,3/8/11 0:00,"Lane, Lona",1,1,
Committee on Budget and Government Operations,3/8/11 0:00,"Laurino, Margaret",1,1,
Committee on Budget and Government Operations,3/8/11 0:00,"Levar, Patrick",1,1,
Committee on Budget and Government Operations,3/8/11 0:00,"Lyle, Freddrenna",1,1,
Committee on Budget and Government Operations,3/8/11 0:00,"Mell, Richard F.",1,1,
Committee on Budget and Government Operations,3/8/11 0:00,"Mitts, Emma",1,1,
Committee on Budget and Government Operations,3/8/11 0:00,"Moore, Joseph",1,1,
Committee on Budget and Government Operations,3/8/11 0:00,"Munoz, Ricardo",1,1,
Committee on Budget and Government Operations,3/8/11 0:00,"O'Connor, Patrick",1,1,
Committee on Budget and Government Operations,3/8/11 0:00,"Olivo, Frank",1,1,
Committee on Budget and Government Operations,3/8/11 0:00,"Pope, John",1,1,
Committee on Budget and Government Operations,3/8/11 0:00,"Reboyras, Ariel",1,1,
Committee on Budget and Government Operations,3/8/11 0:00,"Rugai, Virginia",1,1,
Committee on Budget and Government Operations,3/8/11 0:00,"Schulter, Eugene",1,1,
Committee on Budget and Government Operations,3/8/11 0:00,"Shiller, Helen",1,1,
Committee on Budget and Government Operations,3/8/11 0:00,"Smith, Mary Ann",1,1,
Committee on Budget and Government Operations,3/8/11 0:00,"Solis, Daniel",1,1,
Committee on Budget and Government Operations,3/8/11 0:00,"Stone, Bernard",1,1,
Committee on Budget and Government Operations,3/8/11 0:00,"Suarez, Regner Ray",1,1,
Committee on Budget and Government Operations,3/8/11 0:00,"Thomas, Latasha R.",1,1,
Committee on Budget and Government Operations,3/8/11 0:00,"Thompson, JoAnn",1,1,
Committee on Budget and Government Operations,3/8/11 0:00,"Tunney, Thomas",1,1,
Committee on Budget and Government Operations,3/8/11 0:00,"Zalewski, Michael R.",1,1,
Committee on Budget and Government Operations,4/12/11 0:00,"Balcer, James",1,1,
Committee on Budget and Government Operations,4/12/11 0:00,"Beale, Anthony",1,1,
Committee on Budget and Government Operations,4/12/11 0:00,"Brookins, Jr., Howard",1,1,
Committee on Budget and Government Operations,4/12/11 0:00,"Burke, Edward M.",1,1,
Committee on Budget and Government Operations,4/12/11 0:00,"Burnett, Jr., Walter",1,1,
Committee on Budget and Government Operations,4/12/11 0:00,"Cardenas, George A.",1,1,
Committee on Budget and Government Operations,4/12/11 0:00,"Cochran, Willie",1,1,
Committee on Budget and Government Operations,4/12/11 0:00,"Daley, Vi",1,1,
Committee on Budget and Government Operations,4/12/11 0:00,"Doherty, Brian",1,1,
Committee on Budget and Government Operations,4/12/11 0:00,"Hairston, Leslie A.",1,1,
Committee on Budget and Government Operations,4/12/11 0:00,"Harris, Michelle A.",1,1,
Committee on Budget and Government Operations,4/12/11 0:00,"Lane, Lona",1,1,
Committee on Budget and Government Operations,4/12/11 0:00,"Laurino, Margaret",1,1,
Committee on Budget and Government Operations,4/12/11 0:00,"Levar, Patrick",1,1,
Committee on Budget and Government Operations,4/12/11 0:00,"Lyle, Freddrenna",1,1,
Committee on Budget and Government Operations,4/12/11 0:00,"Mell, Richard F.",1,1,
Committee on Budget and Government Operations,4/12/11 0:00,"Mitts, Emma",1,1,
Committee on Budget and Government Operations,4/12/11 0:00,"Moore, Joseph",1,1,
Committee on Budget and Government Operations,4/12/11 0:00,"Munoz, Ricardo",1,1,
Committee on Budget and Government Operations,4/12/11 0:00,"O'Connor, Patrick",1,1,
Committee on Budget and Government Operations,4/12/11 0:00,"Olivo, Frank",1,1,
Committee on Budget and Government Operations,4/12/11 0:00,"Pope, John",1,1,
Committee on Budget and Government Operations,4/12/11 0:00,"Reboyras, Ariel",1,1,
Committee on Budget and Government Operations,4/12/11 0:00,"Rugai, Virginia",1,1,
Committee on Budget and Government Operations,4/12/11 0:00,"Schulter, Eugene",1,1,
Committee on Budget and Government Operations,4/12/11 0:00,"Shiller, Helen",1,1,
Committee on Budget and Government Operations,4/12/11 0:00,"Smith, Mary Ann",1,1,
Committee on Budget and Government Operations,4/12/11 0:00,"Solis, Daniel",1,1,
Committee on Budget and Government Operations,4/12/11 0:00,"Stone, Bernard",1,1,
Committee on Budget and Government Operations,4/12/11 0:00,"Suarez, Regner Ray",1,1,
Committee on Budget and Government Operations,4/12/11 0:00,"Thomas, Latasha R.",1,1,
Committee on Budget and Government Operations,4/12/11 0:00,"Thompson, JoAnn",1,1,
Committee on Budget and Government Operations,4/12/11 0:00,"Tunney, Thomas",1,1,
Committee on Budget and Government Operations,4/12/11 0:00,"Zalewski, Michael R.",1,1,
Committee on Budget and Government Operations,6/7/11 0:00,"Balcer, James",1,1,
Committee on Budget and Government Operations,6/7/11 0:00,"Beale, Anthony",1,1,
Committee on Budget and Government Operations,6/7/11 0:00,"Brookins, Jr., Howard",1,1,
Committee on Budget and Government Operations,6/7/11 0:00,"Burke, Edward M.",1,1,
Committee on Budget and Government Operations,6/7/11 0:00,"Burnett, Jr., Walter",1,1,
Committee on Budget and Government Operations,6/7/11 0:00,"Cardenas, George A.",1,1,
Committee on Budget and Government Operations,6/7/11 0:00,"Cochran, Willie",1,1,
